ticker,cik,name,sector,subsector,valuation_price,price_date,price_observations,price_status,price_reason,filing_date,period_end,revenue_ttm,operating_income_ttm,net_income_ttm,free_cash_flow_ttm,cash_and_equivalents,total_debt,stockholders_equity,shares_outstanding,market_cap,net_debt,enterprise_value,earnings_yield,free_cash_flow_yield,price_to_earnings,price_to_fcf,ev_to_operating_income,operating_margin,five_year_revenue_growth,positive_fcf_years,historical_fcf_years,net_debt_to_fcf,price_to_book,five_year_median_fcf,historical_net_income_years,five_year_median_net_income,calculation_status,calculation_warnings,snapshot_source_url,price_source_url
ROL,0000084839,"Rollins, Inc.",Industrials,Environmental & Facilities Services,36.525,2026-08-14,5,ok,,2026-07-23,2026-07-13,3570470000.0,683404000.0,368599000.0,631557000.0,109085000.0,487107000.0,1429597000.0,481145404.0,17573835881.1,378022000,17951857881.1,0.0209743053533585,0.0359373448274441,47.6773835010404,27.8262071057719,26.2682950071993,0.191404492965912,0.116039863509592,5,5,0.598555633141585,12.2928600725239,495901000,5,434957000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000084839.json,https://hfdatalibrary.com/pages/data
ROP,0000882835,Roper Technologies,Information Technology,Electronic Equipment & Instruments,399.25,2026-08-14,5,ok,,2026-07-31,2026-07-28,7468100000.0,2095400000.0,,2363300000.0,364900000.0,11319400000.0,18700300000.0,98900874.0,39486173944.5,10954500000,50440673944.5,,0.0598513293114129,,16.708066662929,24.0720979023098,0.280580067219239,0.130753292305066,,0,4.63525578640037,2.11152622923162,,5,1536300000,partial,missing_net_income_ttm;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882835.json,https://hfdatalibrary.com/pages/data
ROST,0000745732,Ross Stores,Consumer Discretionary,Apparel Retail,248.265,2026-08-14,5,ok,,2026-06-02,2026-05-15,21256123000.0,2600943000.0,2248961000.0,1606549000.0,4130980000.0,1018187000.0,6305003000.0,320781076.0,79638713833.14,-3112793000,76525920833.14,0.0282395444596462,0.0201729651657366,35.4113360939296,49.5712946403378,29.4223752051237,0.122362060099107,0.0471562410804462,5,5,-1.93756492954774,12.6310350420357,1636884000,5,1874520000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000745732.json,https://hfdatalibrary.com/pages/data
RSG,0001060391,Republic Services,Industrials,Environmental & Facilities Services,215.07,2026-08-14,5,ok,,2026-08-07,2026-07-30,16366000000.0,3314000000.0,2123000000.0,2356000000.0,107000000.0,13710000000.0,12032000000.0,306212978.0,65857225178.46,13603000000,79460225178.46,0.0322364022208207,0.0357743587528279,31.0208314547621,27.9529818244737,23.9771349361678,0.202492973237199,0.100894557736993,5,5,5.77376910016978,5.47350608198637,1987000000,5,1731000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001060391.json,https://hfdatalibrary.com/pages/data
RTX,0000101829,RTX Corporation,Industrials,Aerospace & Defense,222.755,2026-08-14,5,ok,,2026-07-23,2026-06-30,83599000000.0,8320000000.0,6445000000.0,3183000000.0,8305000000.0,41078000000.0,66377000000.0,1347758144.0,300219865366.72,32773000000,332992865366.72,0.0214676000608001,0.0106022297895309,46.5818255029822,94.3197817677411,40.0231809335,0.0995227215636551,0.083079064447072,5,5,10.2962613886271,4.52295019911596,5008000000,5,5013000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000101829.json,https://hfdatalibrary.com/pages/data
RVTY,0000031791,Revvity,Health Care,Health Care Equipment,,,,excluded,ticker_unavailable,2026-08-11,2026-08-06,2911811000.0,358847000.0,237554000.0,558113000.0,1022943000.0,3014287000.0,7228758000.0,111586401.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0000031791.json,
SBAC,0001034054,SBA Communications,Real Estate,Telecom Tower REITs,182.845,2026-08-14,5,ok,,2026-08-06,2026-07-28,204495000.0,1427625000.0,878281000.0,1061750000.0,327051000.0,12729222000.0,-4629854000.0,106088110.0,19397680472.95,12402171000,31799851472.95,0.0452776300354447,0.0547359258484852,22.0859616375055,18.2695365886037,22.27465298867,6.98122203476858,0.0453555886286339,5,5,11.6808768542501,,1071257000,5,497415000,partial,nonpositive_stockholders_equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001034054.json,https://hfdatalibrary.com/pages/data
SBUX,0000829224,Starbucks,Consumer Discretionary,Restaurants,107.7,2026-08-14,5,ok,,2026-07-29,2026-07-23,36689300000.0,3965300000.0,2633100000.0,2253600000.0,3177500000.0,13278600000.0,-7674300000.0,1140000000.0,122778000000,10101100000,132879100000,0.0214460245320823,0.0183550799003079,46.6286886179788,54.4808306709265,33.5104784001211,0.108077831956456,0.0637887873710266,5,5,4.48220624778133,,3318100000,5,3762300000,partial,nonpositive_stockholders_equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000829224.json,https://hfdatalibrary.com/pages/data
SCHW,0000316709,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,109.34,2026-08-14,5,ok,,2026-08-07,2026-07-31,21626000000.0,,7283000000.0,17180000000.0,40580000000.0,18914000000.0,50147000000.0,1729335714.0,189085566968.76,-21666000000,167419566968.76,0.0385169535504699,0.0908583361248213,25.9625932951751,11.006144759532,,,0.0660658134877448,5,5,-1.26111757857974,3.77062569981774,2050000000,5,5942000000,partial,missing_operating_income_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000316709.json,https://hfdatalibrary.com/pages/data
SHW,0000089800,Sherwin-Williams,Materials,Specialty Chemicals,361.055,2026-08-14,5,ok,,2026-07-28,2026-06-30,23079900000.0,4409600000.0,865887000.0,2962815000.0,293500000.0,9825700000.0,3854700000.0,242758151.0,87649044209.305,9532200000,97181244209.305,0.00987902387083961,0.0338031638191608,101.22457573483,29.5830297231872,22.0385622753322,0.191058020182063,0.0426846883526142,5,5,3.21727816282826,22.7382271536838,2083200000,5,2388800000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000089800.json,https://hfdatalibrary.com/pages/data
SJM,0000091419,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,118.79,2026-08-14,5,ok,,2026-06-09,2026-06-02,7359600000.0,360200000.0,-138700000.0,1156200000.0,48800000.0,6542800000.0,5543800000.0,106662133.0,12670394779.07,6494000000,19164394779.07,-0.0109467780932222,0.0912520896278549,,10.9586531560889,53.2048716798168,0.0489428773302897,,5,5,5.61667531568933,2.28550719345395,718800000,5,-91300000,partial,nonpositive_net_income_ttm;insufficient_revenue_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000091419.json,https://hfdatalibrary.com/pages/data
SLB,0000087347,Schlumberger,Energy,Oil & Gas Equipment & Services,53.01,2026-08-14,5,ok,,2026-07-29,2026-06-30,35478000000.0,6781000000.0,4213000000.0,4803000000.0,3172000000.0,13115000000.0,26074000000.0,1484143231.0,78674432675.31,9943000000,88617432675.31,0.0535497982856398,0.0610490579553591,18.674206663971,16.3802691391443,13.0684902927754,0.191132532837251,0.117105307932752,5,5,2.070164480533,3.01735187064931,4671000000,5,3492000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000087347.json,https://hfdatalibrary.com/pages/data
SMCI,0001375365,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",,,,excluded,ticker_unavailable,2026-05-11,2026-04-30,21569720000.0,1313089000.0,1174533000.0,29578000.0,1290324000.0,133818000.0,7575430000.0,601418482.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0001375365.json,
SNA,0000091440,Snap-on,Industrials,Industrial Machinery & Supplies & Components,408.4,2026-08-14,5,ok,,2026-07-23,2026-07-17,4634600000.0,1296700000.0,1025200000.0,,1644700000.0,904400000.0,6041300000.0,51727124.0,21125357441.6,-740300000,20385057441.6,0.0485293563829211,,20.6060841217323,,15.7207198593352,0.279786820869115,0.00578703185955209,,0,,3.49682310787413,,5,1034600000,partial,missing_free_cash_flow_ttm;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000091440.json,https://hfdatalibrary.com/pages/data
SNDK,0002023554,Sandisk,Information Technology,"Technology Hardware, Storage & Peripherals",,,,excluded,ticker_unavailable,2026-05-01,2026-04-24,13184000000.0,5370000000.0,4507000000.0,4460000000.0,3735000000.0,0.0,13777000000.0,148089758.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0002023554.json,
SNPS,0000883241,Synopsys,Information Technology,Application Software,412.27,2026-08-14,5,ok,,2026-05-27,2026-05-22,6221316000.0,1299278000.0,2143035000.0,1069099000.0,2412472000.0,10013845000.0,30478131000.0,191479325.0,78941181317.75,7601373000,86542554317.75,0.0271472375283309,0.013542982029832,36.8361605469579,73.8389815328141,66.6081887923524,0.208842952198538,0.138124542396859,5,5,7.11007399688897,2.5900925918899,1398858000,5,1218125000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000883241.json,https://hfdatalibrary.com/pages/data
SO,0000092122,Southern Company,Utilities,Electric Utilities,92.37,2026-08-14,5,ok,,2026-04-30,2026-03-31,27853000000.0,7375000000.0,4731000000.0,105000000.0,981000000.0,,36016000000.0,1127301098.0,104128802422.26,,,0.0454341151530293,0.00100836653795563,22.0098927123779,991.702880212,,0.264782967723405,0.0633733346146825,1,5,,2.89118176427865,-1542000000,5,3849000000,partial,missing_total_debt,https://data.sec.gov/api/xbrl/companyfacts/CIK0000092122.json,https://hfdatalibrary.com/pages/data
SOLV,0001964738,Solventum,Health Care,Health Care Technology,,,,excluded,ticker_unavailable,2026-08-05,2026-07-31,8388000000.0,778000000.0,380000000.0,147000000.0,403000000.0,5079000000.0,4800000000.0,170223729.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0001964738.json,
SPG,0001063761,Simon Property Group,Real Estate,Retail REITs,220.55,2026-08-14,5,ok,,2026-08-10,2026-06-30,6034414000.0,3075329000.0,2439971000.0,3142484000.0,1019091000.0,28699607000.0,4434416000.0,0.0,,27680516000,,,,,,,0.509631755461259,0.0560665681774948,5,5,8.80848271622067,,3116580000,5,2617018000,partial,nonpositive_shares_outstanding,https://data.sec.gov/api/xbrl/companyfacts/CIK0001063761.json,https://hfdatalibrary.com/pages/data
SPGI,0000064040,S&P Global,Financials,Financial Exchanges & Data,410.32,2026-08-14,5,ok,,2026-04-28,2026-04-24,14494000000.0,5773000000.0,4270000000.0,5621856000.0,1810000000.0,13318000000.0,31173000000.0,296000000.0,121454720000,11508000000,132962720000,0.0351571351035184,0.0462876700057437,28.4437283372365,21.6040254321704,23.0318240083146,0.398302745963847,0.165994180566853,5,5,2.04701080924165,3.89615115644949,3567000000,5,3522000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000064040.json,https://hfdatalibrary.com/pages/data
SRE,0001032208,Sempra,Utilities,Multi-Utilities,85.785,2026-08-14,5,ok,,2026-05-07,2026-05-04,11802000000.0,,3538000000.0,-687000000.0,794000000.0,,32239000000.0,653690046.0,56076800596.11,,,0.0630920445244772,-0.0122510555648151,15.8498588457066,,,,0.0155218097907517,0,5,,1.73940880908558,-3308000000,5,2285000000,partial,missing_operating_income_ttm;nonpositive_free_cash_flow_ttm;missing_total_debt,https://data.sec.gov/api/xbrl/companyfacts/CIK0001032208.json,https://hfdatalibrary.com/pages/data
STE,0001757898,Steris,Health Care,Health Care Equipment,236.58,2026-08-14,5,ok,,2026-08-07,2026-08-04,5571100000.0,927100000.0,648600000.0,908800000.0,482300000.0,1650200000.0,7206700000.0,97500110.0,23066576023.8,1167900000,24234476023.8,0.0281186076048208,0.0393989987531008,35.5636386429232,25.3813556599912,26.1400884735196,0.166412378165892,0.0888179053226072,5,5,1.28510123239437,3.20071267345664,613000000,5,380100000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001757898.json,https://hfdatalibrary.com/pages/data
STLD,0001022671,Steel Dynamics,Materials,Steel,,,,excluded,ticker_unavailable,2026-07-28,2026-07-23,17148071000.0,1290938000.0,1049636000.0,-107428000.0,567708000.0,4182142000.0,9419532000.0,143328088.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0001022671.json,
STT,0000093751,State Street Corporation,Financials,Asset Management & Custody Banks,189.68,2026-08-14,5,ok,,2026-07-30,2026-07-28,13403000000.0,,2850000000.0,-11795000000.0,4290000000.0,11834000000.0,28268000000.0,274701765.0,52105430785.2,7544000000,59649430785.2,0.0546967937324781,-0.226367958622659,18.2826072930526,,,,0.0376650421648843,2,5,,1.84326555770483,-126000000,5,2693000000,partial,missing_operating_income_ttm;nonpositive_free_cash_flow_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000093751.json,https://hfdatalibrary.com/pages/data
STX,0001137789,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",878.015,2026-08-14,5,ok,,2026-08-04,2026-07-31,12195000000.0,4094000000.0,248000000.0,3105000000.0,1704000000.0,3565000000.0,2167000000.0,226644518.0,198997286471.77,1861000000,200858286471.77,0.00124624814939465,0.015603227838187,802.408413192621,64.0893032115201,49.0616234664802,0.335711357113571,0.011241203190437,5,5,0.599355877616747,91.8307736371804,818000000,5,1469000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001137789.json,https://hfdatalibrary.com/pages/data
STZ,0000016918,Constellation Brands,Consumer Staples,Distillers & Vintners,133.945,2026-08-14,5,ok,,2026-07-01,2026-05-31,10061900000.0,127100000.0,,2067300000.0,96600000.0,10197500000.0,8255600000.0,,,10100900000,,,,,,,0.0126318091016607,0.00890163862940718,5,5,4.88603492478112,,1721500000,5,-40400000,partial,missing_shares_outstanding;missing_net_income_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000016918.json,https://hfdatalibrary.com/pages/data
SW,0002005951,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,,,,excluded,ticker_unavailable,2026-07-31,2026-07-24,30806000000.0,1260000000.0,352000000.0,85000000.0,677000000.0,13223000000.0,18036000000.0,524522908.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0002005951.json,
SWK,0000093556,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,102.65,2026-08-14,5,ok,,2026-07-29,2026-07-24,15161600000.0,1635100000.0,294300000.0,413600000.0,592400000.0,4757900000.0,8958800000.0,151016641.0,15501858198.65,4165500000,19667358198.65,0.0189848208020397,0.0266806723877799,52.6736602060822,37.4803147936412,12.0282295875787,0.107844818488814,-0.00247446436962406,4,5,10.0713249516441,1.73034984581082,687900000,5,401900000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000093556.json,https://hfdatalibrary.com/pages/data
SWKS,0000004127,Skyworks Solutions,Information Technology,Semiconductors,69.27,2026-08-14,5,ok,,2026-07-28,2026-07-23,4011700000.0,448400000.0,396200000.0,1355100000.0,790000000.0,496900000.0,5738300000.0,150472782.0,10423249609.14,-293100000,10130149609.14,0.0380111783615522,0.130007440176021,26.3080505026249,7.69186747040071,22.5917698687333,0.111773063788419,-0.0542071355325743,5,5,-0.216294000442772,1.81643511303696,1134200000,5,982800000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000004127.json,https://hfdatalibrary.com/pages/data
SYF,0001601712,Synchrony Financial,Financials,Consumer Finance,79.64,2026-08-14,5,ok,,2026-07-23,2026-07-17,,,3287000000.0,,16193000000.0,16432000000.0,16897000000.0,325370840.0,25912533697.6,239000000,26151533697.6,0.126849810920051,,7.8833385146334,,,,,,0,,1.53355824688406,,5,3499000000,partial,missing_revenue_ttm;missing_operating_income_ttm;missing_free_cash_flow_ttm;insufficient_revenue_history;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0001601712.json,https://hfdatalibrary.com/pages/data
SYK,0000310764,Stryker Corporation,Health Care,Health Care Equipment,345.305,2026-08-14,5,ok,,2026-07-31,2026-06-30,23818000000.0,3616000000.0,2918000000.0,4024000000.0,3391000000.0,14942000000.0,11730000000.0,383573046.0,132449690649.03,11551000000,144000690649.03,0.0220310065331313,0.0303813469120358,45.3905725322241,32.9149330638743,39.82319984763,0.1518179528088,0.10074558492975,5,5,2.8705268389662,11.2915337296701,3136000000,5,2993000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310764.json,https://hfdatalibrary.com/pages/data
SYY,0000096021,Sysco,Consumer Staples,Food Distributors,83.91,2026-08-14,5,ok,,2026-04-29,2026-04-10,80788000000.0,3176000000.0,1410750000.0,2099000000.0,1900000000.0,10588184000.0,2297000000.0,478182608.0,40124302637.28,8688184000,48812486637.28,0.0351594895680319,0.052312435657132,28.4418235954492,19.1159135956551,15.3691708555668,0.039312769223152,0.122696290573764,5,5,4.13920152453549,17.46813349468,1604000000,5,1770000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000096021.json,https://hfdatalibrary.com/pages/data
T,0000732717,AT&T,Communication Services,Integrated Telecommunication Services,24.455,2026-08-14,5,ok,,2026-07-22,2026-07-16,,19697000000.0,14106000000.0,19637000000.0,17570000000.0,69637000000.0,126434000000.0,6852385650.0,167575091070.75,52067000000,219642091070.75,0.084177188327139,0.117183287053738,11.8797030391855,8.53364012174721,11.1510428527568,,-0.0160295540446755,5,5,2.65147425777868,1.32539578808509,19442000000,5,15623000000,partial,missing_revenue_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000732717.json,https://hfdatalibrary.com/pages/data
TAP,0000024545,Molson Coors Beverage Company,Consumer Staples,Brewers,42.125,2026-08-14,5,ok,,2026-08-06,2026-06-30,13277100000.0,1609200000.0,1069900000.0,960800000.0,2128100000.0,7709600000.0,10119500000.0,0.0,,5581500000,,,,,,,0.121201165917256,0.0116500949108429,5,5,5.80922148209825,,1067800000,5,956400000,partial,nonpositive_shares_outstanding,https://data.sec.gov/api/xbrl/companyfacts/CIK0000024545.json,https://hfdatalibrary.com/pages/data
TDG,0001260221,TransDigm Group,Industrials,Aerospace & Defense,1242.54,2026-08-14,5,ok,,2026-08-04,2026-07-31,7940000000.0,3947000000.0,1932000000.0,1906000000.0,2773000000.0,19533000000.0,-9809000000.0,55276525.0,68683293373.5,16760000000,85443293373.5,0.0281291112453472,0.027750562129209,35.5503588889752,36.0353060721406,21.6476547690651,0.497103274559194,0.164758933702858,5,5,8.79328436516264,,1236000000,5,1299000000,partial,nonpositive_stockholders_equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001260221.json,https://hfdatalibrary.com/pages/data
TDY,0001094285,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,681.895,2026-08-14,5,ok,,2026-07-24,2026-07-15,5909400000.0,1045300000.0,860500000.0,953000000.0,340100000.0,2027000000.0,10918500000.0,46355673.0,31609701640.335,1686900000,33296601640.335,0.027222654923828,0.0301489716936759,36.7341099829576,33.1686271147272,31.8536321059361,0.176887670491082,0.0732085979627111,5,5,1.7700944386149,2.89505899531392,723000000,5,820700000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001094285.json,https://hfdatalibrary.com/pages/data
TECH,0000842023,Bio-Techne,Health Care,Life Sciences Tools & Services,72.235,2026-08-14,5,ok,,2026-05-06,2026-04-29,1208770000.0,171938000.0,131666000.0,220755000.0,209819000.0,12500000.0,2085304000.0,156568751.0,11309743728.485,-197319000,11112424728.485,0.0116418199351753,0.0195190099174397,85.8972227339252,51.2321067630858,64.6304175254161,0.142242113884362,0.0698323243418293,5,5,-0.893837059183257,5.42354674833262,256550000,5,168105000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,https://hfdatalibrary.com/pages/data
TEL,0001385157,TE Connectivity,Information Technology,Electronic Manufacturing Services,215.29,2026-08-14,5,ok,,2026-07-24,2026-07-20,16581000000.0,2946000000.0,1455000000.0,2882000000.0,1239000000.0,5632000000.0,12449000000.0,289513228.0,62329302856.12,4393000000,66722302856.12,0.0233437553979819,0.0462382838879614,42.8380088358213,21.6271002276613,22.6484395302512,0.177673240455944,0.0370192250510666,5,5,1.52428868841083,5.00677185766889,2400000000,5,2261000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001385157.json,https://hfdatalibrary.com/pages/data
TER,0000097210,Teradyne,Information Technology,Semiconductor Materials & Equipment,402.63,2026-08-14,5,ok,,2026-07-31,2026-07-27,2294056000.0,517197000.0,469171000.0,568899000.0,349538000.0,357722000.0,3437162000.0,156340750.0,62947476172.5,8184000,62955660172.5,0.00745337269304163,0.00903767767338282,134.167448909886,110.647893866047,121.724720314503,0.225450904424304,-0.0365839411054208,5,5,0.0143856818169833,18.3137938137626,450406000,5,554047000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000097210.json,https://hfdatalibrary.com/pages/data
TFC,0000092230,Truist Financial,Financials,Diversified Banks,52.67,2026-08-14,5,ok,,2026-07-31,2026-06-30,,,5219000000.0,3405000000.0,20295000000.0,42976000000.0,64095000000.0,1221626188.0,64343051321.96,22681000000,87024051321.96,0.0811120997959072,0.0529194672935551,12.3286168465147,18.8966376863319,,,,2,2,6.66108663729809,1.00387005728934,,5,5307000000,partial,missing_revenue_ttm;missing_operating_income_ttm;insufficient_revenue_history;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000092230.json,https://hfdatalibrary.com/pages/data
TGT,0000027419,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,153.78,2026-08-14,5,ok,,2026-05-29,2026-05-22,105881000000.0,5742000000.0,2983000000.0,3534000000.0,2680000000.0,14815000000.0,16395000000.0,454191112.0,69845509203.36,12135000000,81980509203.36,0.0427085439568461,0.0505973832864546,23.4145186736038,19.7638679126655,14.2773439922257,0.0542306929477432,-0.00289759901760467,4,5,3.43378607809847,4.26017134512717,3815000000,5,4091000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000027419.json,https://hfdatalibrary.com/pages/data
TJX,0000109198,TJX Companies,Consumer Discretionary,Apparel Retail,153.75,2026-08-14,5,ok,,2026-05-29,2026-05-22,28199051000.0,4763227000.0,2137396000.0,3777000000.0,5580000000.0,2870000000.0,10403000000.0,1104704446.0,169848308572.5,-2710000000,167138308572.5,0.0125841465126375,0.0222374896267382,79.4650633633169,44.9691047319301,35.0893015538625,0.168914443255555,,5,5,-0.71750066190098,16.3268584612612,4198000000,5,4474000000,partial,insufficient_revenue_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000109198.json,https://hfdatalibrary.com/pages/data
TKO,0001973266,TKO Group Holdings,Communication Services,Movies & Entertainment,,,,excluded,ticker_unavailable,2026-08-03,2026-06-30,5045844000.0,695339000.0,381246000.0,,592485000.0,4629225000.0,3395932000.0,,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0001973266.json,
TMO,0000097745,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,598.17,2026-08-14,5,ok,,2026-07-31,2026-06-27,43212000000.0,7405000000.0,6583000000.0,6170000000.0,4064000000.0,22141000000.0,52679000000.0,369747286.0,221171734066.62,18077000000,239248734066.62,0.0297642012338571,0.0278968740107699,33.59740757506,35.8463102214943,32.3090795498474,0.171364435804869,0.0324624945712737,5,5,2.92982171799028,4.19848011668065,6911000000,5,6721000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000097745.json,https://hfdatalibrary.com/pages/data
TMUS,0001283699,T-Mobile US,Communication Services,Wireless Telecommunication Services,178.54,2026-08-14,5,ok,,2026-07-23,2026-07-17,84052000000.0,19395000000.0,12215000000.0,16507000000.0,2825000000.0,81622000000.0,56265000000.0,1072671613.0,191514789785.02,78797000000,270311789785.02,0.0637809748986574,0.0861917767214193,15.6786565521916,11.6020348812637,13.9371894707409,0.230750011897397,0.0246333796680971,5,5,4.77355061489065,3.4037996940375,8758000000,5,8317000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001283699.json,https://hfdatalibrary.com/pages/data
TPL,0001811074,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,,,,excluded,ticker_unavailable,2026-08-05,2026-07-31,742873000.0,563699000.0,461746000.0,505694000.0,248612000.0,,1672398000.0,68974683.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0001811074.json,
TPR,0001116132,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",154.04,2026-08-14,5,ok,,2026-08-13,2026-07-31,8004200000.0,1914400000.0,730351000.0,1812500000.0,974700000.0,2396600000.0,692100000.0,199391678.0,30714294079.12,1421900000,32136194079.12,0.0237788632914244,0.0590116118355513,42.0541548914426,16.9458174229628,16.7865618883828,0.239174433422453,0.0462344736575726,5,5,0.784496551724138,44.3784049691085,1093900000,5,856300000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001116132.json,https://hfdatalibrary.com/pages/data
TRGP,0001389170,Targa Resources,Energy,Oil & Gas Storage & Transportation,,,,excluded,ticker_unavailable,2026-08-06,2026-07-31,14137200000.0,3005600000.0,1778900000.0,427500000.0,132300000.0,7429700000.0,3656500000.0,214431021.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0001389170.json,
TRMB,0000864749,Trimble Inc.,Information Technology,Application Software,57.595,2026-08-14,5,ok,,2026-08-12,2026-08-07,3575500000.0,515200000.0,1504400000.0,287100000.0,214400000.0,1973300000.0,5110800000.0,233179848.0,13429993345.56,1758900000,15188893345.56,0.112017925943155,0.0213775236228927,8.92714261204467,46.7781029103448,29.4815476427795,0.144091735421619,-0.00493525325122057,5,5,6.1264367816092,2.62776734475229,497800000,5,449700000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000864749.json,https://hfdatalibrary.com/pages/data
TROW,0001113169,T. Rowe Price,Financials,Asset Management & Custody Banks,111.415,2026-08-14,5,ok,,2026-07-31,2026-07-29,7097300000.0,2256600000.0,2118300000.0,1171600000.0,3234300000.0,,11002500000.0,213315850.0,23766585427.75,,,0.0891293369188264,0.0492961011821258,11.2196503931218,20.2855799144333,,0.317951897200344,-0.011845194551822,5,5,,2.16010774167235,1479200000,5,2135800000,partial,missing_total_debt,https://data.sec.gov/api/xbrl/companyfacts/CIK0001113169.json,https://hfdatalibrary.com/pages/data
TRV,0000086312,Travelers Companies (The),Financials,Property & Casualty Insurance,370.355,2026-08-14,5,ok,,2026-07-17,2026-07-10,47838000000.0,3599000000.0,3642000000.0,,621000000.0,6161000000.0,33121000000.0,208575022.0,77246802272.81,5540000000,82786802272.81,0.0471475827198344,,21.2099951325673,,23.0027236101167,0.0752330783059492,0.0882326742899875,,0,,2.33226056800248,,5,3662000000,partial,missing_free_cash_flow_ttm;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000086312.json,https://hfdatalibrary.com/pages/data
TSCO,0000916365,Tractor Supply,Consumer Discretionary,Other Specialty Retail,35.84,2026-08-14,5,ok,,2026-08-06,2026-07-25,15148457000.0,1469897000.0,1087289000.0,820194000.0,231588000.0,150000000.0,2631565000.0,521040137.0,18674078510.08,-81588000,18592490510.08,0.0582245062005655,0.0439215246716067,17.1748987712375,22.7678799285047,12.6488390071413,0.0970327869036431,0.0507631276467202,5,5,-0.0994740268765682,7.09618744362385,583610000,5,1096087000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000916365.json,https://hfdatalibrary.com/pages/data
